更新时间,#genre#
20250816 05:06,url


RespoTime,whitelist,#genre#
34.22ms,DJ爱难求,https://vd4.bdstatic.com/mda-mk99haw9m5kp6p5s/default/h264/1636526565199080954/mda-mk99haw9m5kp6p5s.mp4
34.27ms,爱江山更爱美人金典,https://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4
34.28ms,用力活着-张茜,https://vd4.bdstatic.com/mda-mfmcz8hk0qjieck2/1080p/cae_h264/1624355388377695977/mda-mfmcz8hk0qjieck2.mp4
34.33ms,高清泽旺多吉一曲天路男生版听过吗？这才是真正的天籁之音,https://vd3.bdstatic.com/mda-kekjuc6865ed3hut/v1-cae/sc/mda-kekjuc6865ed3hut.mp4
34.38ms,DJ舞曲黄家驹BEYOND光辉岁月 不愧为经典,https://vd3.bdstatic.com/mda-kfvm9f4ms3268ytw/v1-cae/1080p/mda-kfvm9f4ms3268ytw.mp4
34.45ms,剑魂,https://vd3.bdstatic.com/mda-nd4081njtb3u0k8h/1080p/cae_h264_delogo/1649193696481203927/mda-nd4081njtb3u0k8h.mp4
34.49ms,dj新歌句句在理,https://vd4.bdstatic.com/mda-ncmb65kfdfysdq4g/sc/cae_h264_delogo/1647946141035592767/mda-ncmb65kfdfysdq4g.mp4
34.50ms,4k超清车载劲爆,https://vd2.bdstatic.com/mda-ncg1mhvhiy7fkgzs/sc/cae_h264_delogo/1647481028509277070/mda-ncg1mhvhiy7fkgzs.mp4
34.53ms,2020新歌车载DJ舞曲王莎莎何鹏伤伤伤 真好听,https://vd2.bdstatic.com/mda-kf8qfe22ydzxi12x/v1-cae/1080p/mda-kf8qfe22ydzxi12x.mp4
34.55ms,DJ  无情书,https://vd3.bdstatic.com/mda-kkikg9rzshuhcxwy/v1-cae/sc/mda-kkikg9rzshuhcxwy.mp4
34.56ms,难忘经典DJ舞曲韩宝仪粉红色的回忆,https://vd4.bdstatic.com/mda-kghda6nji8dhf2u3/v1-cae/1080p/mda-kghda6nji8dhf2u3.mp4
34.56ms,高音质DJ广场舞版陈瑞鱼的第八秒 动感好听,https://vd3.bdstatic.com/mda-keutyrwvdhe922yn/v1-cae/sc/mda-keutyrwvdhe922yn.mp4
34.57ms,这首歌最火夜店伤感DJ舞曲孟婆的碗加美女MV 唱得是撕心裂肺,https://vd2.bdstatic.com/mda-kg5pmhyt8e38its6/v1-cae/1080p/mda-kg5pmhyt8e38its6.mp4
34.57ms,抖友热歌车载夜店DJ嗨曲魏新雨余情未了加炫舞背景,https://vd3.bdstatic.com/mda-kf1ev9709f5ffzg7/v1-cae/sc/mda-kf1ev9709f5ffzg7.mp4
34.58ms,韩国女团dj,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4
34.59ms,光辉岁月,http://em.21dtv.com/songs/60019287.mkv
34.59ms,高清侯旭很火的一首车载DJ舞曲逃,https://vd4.bdstatic.com/mda-ki0vxmqhihc1kdpw/sc/mda-ki0vxmqhihc1kdpw.mp4
34.66ms,夜店DJ舞曲付豪借酒浇愁,https://vd2.bdstatic.com/mda-kh1tutktauyeg0sd/sc/mda-kh1tutktauyeg0sd.mp4
34.68ms,高音质DJ舞曲千百顺很任性 快来听听,https://vd4.bdstatic.com/mda-kf7q6dxptarga3qv/v1-cae/1080p/mda-kf7q6dxptarga3qv.mp4
34.69ms,TVBS欢乐,http://live4play.uk/livehttpplay?channel_id=20105
34.70ms,两个人-蔡妍-BerryGood,https://vd4.bdstatic.com/mda-ki9ze4v8sw9sj7cb/sc/mda-ki9ze4v8sw9sj7cb.mp4
34.72ms,夜店伤感DJ舞曲蒙面哥一亿个伤心,https://vd3.bdstatic.com/mda-kfkmi0h3a8rf489k/v1-cae/1080p/mda-kfkmi0h3a8rf489k.mp4
34.93ms,多彩的哈达,https://vd2.bdstatic.com/mda-nccdp2tcnwx6cpmn/sc/cae_h264_delogo/1647164915434344506/mda-nccdp2tcnwx6cpmn.mp4
34.96ms,夜店经典DJ舞曲蓝琪儿爱火 动感十足很好听,https://vd3.bdstatic.com/mda-kf2k5zpyi0n3acwi/sc/mda-kf2k5zpyi0n3acwi.mp4
34.97ms,夜店伤感DJ舞曲邰正宵找一个字代替,https://vd2.bdstatic.com/mda-kfhgebpy0ayfmrua/v1-cae/1080p/mda-kfhgebpy0ayfmrua.mp4
35.04ms,赵蕾蕾《寂寞的城伤心的人》,https://vd2.bdstatic.com/mda-mesdm11tdp69a9ye/1080p/cae_h264/1622115758783335310/mda-mesdm11tdp69a9ye.mp4
35.04ms,张学友经典老歌车载DJ舞曲情网,https://vd2.bdstatic.com/mda-ki1z6kn4a85ss495/sc/mda-ki1z6kn4a85ss495.mp4
35.05ms,DJ情歌爱情迷了路[1920*1080],https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
35.06ms,高音质夜店DJ舞曲张学友祝福 ,https://vd3.bdstatic.com/mda-kgbbiyrdinb2yryr/v1-cae/1080p/mda-kgbbiyrdinb2yryr.mp4
35.20ms,经典车载夜店DJ舞曲陈淑桦梦醒时分 怀旧享受,https://vd2.bdstatic.com/mda-kfjxryi3e6fq9xy1/v1-cae/1080p/mda-kfjxryi3e6fq9xy1.mp4
35.25ms,策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
35.26ms,高清车载夜店DJ舞曲王佳杨遗憾,https://vd3.bdstatic.com/mda-kfpk2jq6djqiziy2/v1-cae/1080p/mda-kfpk2jq6djqiziy2.mp4
35.27ms,怀旧经典夜店DJ舞曲童安格耶利亚女郎加美女舞蹈 动感好听,https://vd2.bdstatic.com/mda-kfndheevf06svjq9/v1-cae/1080p/mda-kfndheevf06svjq9.mp4
35.29ms,车载必备DJ殇雪潮湿的心酒醉的蝴蝶多年以后[1920*1080],https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4
35.29ms,车载DJ舞曲乌兰君儿受伤女人的倔强 全新视听,https://vd3.bdstatic.com/mda-kevgx9d1ecgw6772/sc/mda-kevgx9d1ecgw6772.mp4
35.34ms,无损音质DJ舞曲司徒兰芳大叔很跩,https://vd3.bdstatic.com/mda-khbxe7x9syx1ukxu/sc/mda-khbxe7x9syx1ukxu.mp4
35.35ms,DJ舞曲倪尔萍有一种思念叫永远 果断收藏,https://vd4.bdstatic.com/mda-kfeni9sabmy1rr1q/sc/mda-kfeni9sabmy1rr1q.mp4
35.40ms,DJ版《三月里的小雨》,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
35.49ms,经典车载DJ舞曲杨宗纬张碧晨凉凉,https://vd3.bdstatic.com/mda-kfbujxg7jyg90heh/v1-cae/1080p/mda-kfbujxg7jyg90heh.mp4
35.52ms,民视,http://live4play.uk/livehttpplay?channel_id=20074
35.60ms,夜店DJ舞曲大欢回家的路 歌词入心好听,https://vd4.bdstatic.com/mda-kgvg1pnf5aqs3e6b/sc/mda-kgvg1pnf5aqs3e6b.mp4
35.71ms,捐助后传,https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
35.78ms,《野狼的士高》,https://vd2.bdstatic.com/mda-ncp47pjrm7kqjfwq/720p/h264_delogo/1648091187992655346/mda-ncp47pjrm7kqjfwq.mp4
35.79ms,车载夜店DJ舞曲苏谭谭主角背景 歌词入心好听,https://vd2.bdstatic.com/mda-kg5ugqdhn7zxqmve/v1-cae/1080p/mda-kg5ugqdhn7zxqmve.mp4
35.81ms,返老还童丹,https://vd2.bdstatic.com/mda-nca00vvk4jivh0zh/cae_h264_delogo/1646957555541998155/mda-nca00vvk4jivh0zh.mp4
35.90ms,Marin TV Community Channel (San Rafael CA) (1080p),http://96.68.164.217/live-13/live/live.m3u8
35.98ms,无损音质夜店DJ舞曲陪你到底这首歌真是太嗨了,https://vd2.bdstatic.com/mda-ki2fynm159rs0dut/sc/mda-ki2fynm159rs0dut.mp4
36.01ms,今日热歌DJ如果爱还在A8回心转意爱到最后就是痛[1920*1080],https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4
36.14ms,学生dj舞曲,https://vd2.bdstatic.com/mda-mkncvdu8w51mdbqw/sc/cae_h264/1637659554429325643/mda-mkncvdu8w51mdbqw.mp4
36.16ms,7首「伤感情歌」,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4
36.18ms,夜店DJ舞曲丁当猜不透加美女舞蹈视频背景 ,https://vd3.bdstatic.com/mda-kfkjmyyuw1v4j1zn/v1-cae/1080p/mda-kfkjmyyuw1v4j1zn.mp4
36.22ms,緯來體育,http://live4play.uk/livehttpplay?channel_id=20120
36.26ms,高清车载夜店DJ舞曲周传雄黄昏 不老的经典,https://vd3.bdstatic.com/mda-kfskafvga0n5adtx/v1-cae/1080p/mda-kfskafvga0n5adtx.mp4
36.32ms,2K车载DJ舞曲庄心妍以后的以后 动感十足经典,https://vd4.bdstatic.com/mda-kfd8cb6ng9p0rkb2/v1-cae/1080p/mda-kfd8cb6ng9p0rkb2.mp4
36.46ms,让我爱你到永远,https://vd2.bdstatic.com/mda-nd84i81jy4hmwjqp/cae_h264_delogo/1649476127048784853/mda-nd84i81jy4hmwjqp.mp4
36.46ms,今夜的雨是谁的眼泪,https://vd2.bdstatic.com/mda-navica62mwmzdw8c/cae_h264_nowatermark_delogo/1643548262972350696/mda-navica62mwmzdw8c.mp4
36.55ms,你潇洒我漂亮,https://vd4.bdstatic.com/mda-nap1xzj997qqcfr8/cae_h264_nowatermark_delogo/1642987657217993390/mda-nap1xzj997qqcfr8.mp4
36.72ms,金典老歌合集dj,https://vd3.bdstatic.com/mda-mkq6zqsvfa164i4i/sc/cae_h264/1637829051855604521/mda-mkq6zqsvfa164i4i.mp4
36.74ms,DJ版爱不得忘不舍[1920*1080],https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
36.74ms,中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
36.76ms,刀郎-守候在凌晨两点的伤心秀吧,https://vd3.bdstatic.com/mda-ierq2z9f1exw934e/logo/hd/mda-ierq2z9f1exw934e.mp4
36.79ms,当我孤独的时候还可以抱着你郑源,https://vd4.bdstatic.com/mda-kgaerksrx80jgdu0/v1-cae/1080p/mda-kgaerksrx80jgdu0.mp4
36.84ms,怀旧经典DJ舞曲韩宝仪舞女泪,https://vd2.bdstatic.com/mda-kh1muvtye7agbkip/sc/mda-kh1muvtye7agbkip.mp4
36.85ms,负心的你,https://vd4.bdstatic.com:443/mda-mcbs0hpjpkpwethe/1080p/h264_cae/1620492489548087433/mda-mcbs0hpjpkpwethe.mp4
36.88ms,夜店DJ舞曲蒋雪儿莫问归期 旋律优美好听,https://vd4.bdstatic.com/mda-kf5wpi1cdky5349v/sc/mda-kf5wpi1cdky5349v.mp4
36.91ms,刀郎-手心里的温柔,https://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
36.92ms,Marin TV Government Channel (San Rafael CA) (1080p),http://96.68.164.217/live-14/live/live.m3u8
36.94ms,伤心的酒吧,https://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
36.94ms,最新dj,https://vd2.bdstatic.com/mda-mm4dszarfc74t9mx/sc/cae_h264/1638819159347843097/mda-mm4dszarfc74t9mx.mp4
36.96ms,夜店DJ舞曲庄心妍有种离开叫舍不得,https://vd2.bdstatic.com/mda-kgpwd1x24qtb1zkc/v1-cae/1080p/mda-kgpwd1x24qtb1zkc.mp4
36.99ms,无损音质DJ舞曲笑天如果分手那天抱紧你,https://vd4.bdstatic.com/mda-kh9nvwiszfz3gtf5/sc/mda-kh9nvwiszfz3gtf5.mp4
37.03ms,总有一天等到你,https://vd2.bdstatic.com/mda-nbk311450849cqtv/cae_h264_nowatermark_delogo/1645410122291259796/mda-nbk311450849cqtv.mp4
37.03ms,爱情总在幻灭时最美,http://em.21dtv.com/songs/60008505.mkv
37.17ms,弹棉花,https://vd4.bdstatic.com/mda-nd9j6yyb18rnfx26/cae_h264_delogo/1649597780750060750/mda-nd9j6yyb18rnfx26.mp4
37.19ms,VIU,http://r.jdshipin.com/vSJvl
37.34ms,我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
37.53ms,阿悠悠悠殇叹高音质伤感DJ舞曲版加美女MV背景,https://vd2.bdstatic.com/mda-kf9ppmq489kh9cdf/v1-cae/1080p/mda-kf9ppmq489kh9cdf.mp4
37.62ms,2K车载夜店DJ舞曲叶炫清九张机 歌词入心好听,https://vd3.bdstatic.com/mda-kfajfijxg3tptmd4/v1-cae/1080p/mda-kfajfijxg3tptmd4.mp4
37.63ms,最爱的人就是你,https://vd2.bdstatic.com/mda-nb51knnjt0yg7wpp/cae_h264_nowatermark_delogo/1644110199154703503/mda-nb51knnjt0yg7wpp.mp4
37.71ms,DAZN2,http://live4play.uk/livehttpplay?channel_id=10105
37.76ms,夜店伤感DJ舞曲王杰谁明浪子心加美女舞蹈 ,https://vd2.bdstatic.com/mda-kg7sfhdrmvxt9thf/v1-cae/1080p/mda-kg7sfhdrmvxt9thf.mp4
37.78ms,热火斯卡拉,https://vd4.bdstatic.com/mda-nk3qfbxhf5dqpywt/sc/cae_h264/1667582665910576925/mda-nk3qfbxhf5dqpywt.mp4
37.82ms,爱情情歌dj网,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4
37.82ms,你的万水千山-海来阿木,https://vd4.bdstatic.com/mda-ki4i7gfqw6cw6hq0/v1-cae/1080p/mda-ki4i7gfqw6cw6hq0.mp4
37.84ms,DJ《舍不得又能怎样呢》,https://vd2.bdstatic.com/mda-ncv1qd3acxskd46p/sc/cae_h264_delogo/1648720820032252958/mda-ncv1qd3acxskd46p.mp4
37.89ms,新歌：DJ舞曲靖哥哥你就是我的爱,https://vd2.bdstatic.com/mda-kfeq774n2sed3egu/v1-cae/1080p/mda-kfeq774n2sed3egu.mp4
37.93ms,七星酒吧舞曲,https://vd2.bdstatic.com/mda-mkq4p7459ade8936/sc/cae_h264/1637813773613914093/mda-mkq4p7459ade8936.mp4
37.95ms,高音质夜店伤感DJ舞曲陈瑞总为情伤加美女MV ,https://vd4.bdstatic.com/mda-kg7tjyh0hmfuxsbw/v1-cae/1080p/mda-kg7tjyh0hmfuxsbw.mp4
37.95ms,高音质夜店舞曲王力宏龙的传人听得让人热血澎湃,https://vd4.bdstatic.com/mda-khtxvqpfew4zfw7r/sc/mda-khtxvqpfew4zfw7r.mp4
37.98ms,高音质DJ舞曲刘心宇你就是我的唯一 好听到爆,https://vd2.bdstatic.com/mda-keujvw0ks0075z85/v1-cae/sc/mda-keujvw0ks0075z85.mp4
37.98ms,夜店经典DJ舞曲孙楠你快回来,https://vd2.bdstatic.com/mda-kgqt48aemt5jw6kd/v1-cae/1080p/mda-kgqt48aemt5jw6kd.mp4
37.99ms,吃面,https://vd3.bdstatic.com/mda-kihjn2cq7103ivig/v1-cae/hd/mda-kihjn2cq7103ivig.mp4
38.01ms,3D2,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
38.15ms,2K新歌上线车载DJ舞曲古古灵儿马背上的歌声,https://vd2.bdstatic.com/mda-kgpt5ihkmvpmb1dz/v1-cae/1080p/mda-kgpt5ihkmvpmb1dz.mp4
38.24ms,香子不爱我就别承诺车载伤感DJ舞曲,https://vd2.bdstatic.com/mda-kffc7c59afzrtyjh/v1-cae/1080p/mda-kffc7c59afzrtyjh.mp4
38.32ms,最近很火的车载DJ舞曲明歆悦迷人的危险,https://vd4.bdstatic.com/mda-kifwywyz3t3qd51z/sc/mda-kifwywyz3t3qd51z.mp4
38.41ms,夜店DJ电音舞曲张冬玲女人不容易歌词入心,https://vd2.bdstatic.com/mda-kh6ygffpfeknmi0e/sc/mda-kh6ygffpfeknmi0e.mp4
38.47ms,夜店舞曲杨千嬅处处吻 不愧为粤语经典,https://vd4.bdstatic.com/mda-kfus3iehpmfxz7ae/sc/mda-kfus3iehpmfxz7ae.mp4
38.48ms,夜店DJ舞曲陈瑞你不在意 我又何必 嗨起来,https://vd3.bdstatic.com/mda-keweuybye7k2jhmf/sc/mda-keweuybye7k2jhmf.mp4
38.53ms,夜店伤感DJ舞曲阿悠悠一生与你擦肩而过 ,https://vd4.bdstatic.com/mda-kg0dz7egagmnu7uq/sc/mda-kg0dz7egagmnu7uq.mp4
38.55ms,震撼纯电音Drown,https://vd2.bdstatic.com/mda-mjshcpd847mhnjgj/sc/cae_h264/1635337200637124885/mda-mjshcpd847mhnjgj.mp4
38.56ms,新加坡国际,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
38.56ms,高清夜店经典DJ舞曲落花,https://vd4.bdstatic.com/mda-me42p2149u3w00xa/720p/h264/1620179745210912217/mda-me42p2149u3w00xa.mp4
38.56ms,爱我的小妹妹快快来,https://vd2.bdstatic.com/mda-nc5d1hi1v4xy6fe6/cae_h264_delogo/1646558269217025452/mda-nc5d1hi1v4xy6fe6.mp4
38.58ms,高清车载夜店DJ舞曲刘若英为爱痴狂 确实经典,https://vd2.bdstatic.com/mda-kf2e5ntpj0ztqbcj/v1-cae/1080p/mda-kf2e5ntpj0ztqbcj.mp4
38.63ms,高清车载夜店DJ嗨曲李晓杰把酒倒满 视听新享受,https://vd3.bdstatic.com/mda-kewtiuf4k61i00i0/sc/mda-kewtiuf4k61i00i0.mp4
38.72ms,无损音质DJ舞曲白小白最美情侣唯美浪漫的爱情歌曲,https://vd2.bdstatic.com/mda-khsfjw53nkfhukas/sc/mda-khsfjw53nkfhukas.mp4
38.78ms,泪蛋蛋掉在酒杯杯里DJ炫舞版,https://vd3.bdstatic.com/mda-nksfbc2izy9f6zug/720p/h264/1669546296830922368/mda-nksfbc2izy9f6zug.mp4
38.81ms,夜店DJ舞曲汪峰一起摇摆加美女舞蹈 随着音乐嗨起来,https://vd3.bdstatic.com/mda-kfupxaj0msqexr60/v1-cae/1080p/mda-kfupxaj0msqexr60.mp4
38.83ms,酒吧舞女,https://vd2.bdstatic.com/mda-mkpe42g9za18xetn/sc/cae_h264/1637798968815645031/mda-mkpe42g9za18xetn.mp4
38.87ms,高清夜店伤感DJ舞曲小倩言不由衷加美女舞蹈 视听新感觉,https://vd2.bdstatic.com/mda-kf6ae0pnvksjuwqv/v1-cae/1080p/mda-kf6ae0pnvksjuwqv.mp4
38.93ms,夜店DJ舞曲海来阿木别知己 ,https://vd2.bdstatic.com/mda-kgtytamiq3xmq9n1/v1-cae/1080p/mda-kgtytamiq3xmq9n1.mp4
38.94ms,夜店伤感DJ舞曲陈瑞一生的等待 ,https://vd2.bdstatic.com/mda-kggemghvhec4g5f7/v1-cae/1080p/mda-kggemghvhec4g5f7.mp4
38.95ms,高清车载DJ舞曲纪伟一起撸串喝啤酒,https://vd2.bdstatic.com/mda-khvxn3m28f82zr1t/sc/mda-khvxn3m28f82zr1t.mp4
39.02ms,夜店DJ舞曲AZ珍珍放不下想又怕 果断收藏,https://vd2.bdstatic.com/mda-kf0penumbvq2spy9/sc/mda-kf0penumbvq2spy9.mp4
39.05ms,《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
39.12ms,劲爆舞曲DJ,https://vd2.bdstatic.com/mda-mkjdym3r2h7y5a58/sc/cae_h264/1637440648941328664/mda-mkjdym3r2h7y5a58.mp4
39.16ms,无损音质电音DJ舞曲彭亮渴死的鱼随着音乐嗨起来,https://vd2.bdstatic.com/mda-khediwk6mwc1tfph/sc/mda-khediwk6mwc1tfph.mp4
39.29ms,无损音质DJ舞曲司徒兰芳我的草原我的缘,https://vd2.bdstatic.com/mda-khjei7888guynucj/sc/mda-khjei7888guynucj.mp4
39.39ms,林翠萍的《我太傻》,https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
39.39ms,万人迷,https://vd2.bdstatic.com/mda-nc122vi21reereae/cae_h264_delogo/1646184944057374023/mda-nc122vi21reereae.mp4
39.44ms,DJ舞曲李昕融你笑起来真好看,https://vd2.bdstatic.com/mda-kgmsswpv896ghg9y/sc/mda-kgmsswpv896ghg9y.mp4
39.44ms,夜店DJ舞曲秋裤大叔老地方的雨加美女舞蹈 男版也好听,https://vd3.bdstatic.com/mda-kg8fc6ewrfgxwcqt/v1-cae/1080p/mda-kg8fc6ewrfgxwcqt.mp4
39.48ms,DJ舞曲央金兰泽遇上你是我的缘,https://vd2.bdstatic.com/mda-kgsyig4tn5enjvnx/v1-cae/1080p/mda-kgsyig4tn5enjvnx.mp4
39.56ms,车载DJ舞曲精选[1920*1080],https://vd3.bdstatic.com/mda-mktgbuw1tgftu9r3/1080p/cae_h264/1638416019802849347/mda-mktgbuw1tgftu9r3.mp4
39.60ms,经典车载夜店老歌经典DJ那英征服背景,https://vd4.bdstatic.com/mda-kgen4cub8hp1whm5/v1-cae/1080p/mda-kgen4cub8hp1whm5.mp4
39.61ms,神拽DJ舞曲李佳时再敬往事一杯酒,https://vd3.bdstatic.com/mda-kfvqebvfvc41dxsr/sc/mda-kfvqebvfvc41dxsr.mp4
39.61ms,高音质DJ舞曲李宇春无价之姐一听才知道,https://vd2.bdstatic.com/mda-khknzt01itkja897/sc/mda-khknzt01itkja897.mp4
39.64ms,送给未来的你,https://vd2.bdstatic.com/mda-ma0st3ncw6i2yerr/v1-cae/sc/mda-ma0st3ncw6i2yerr.mp4
39.70ms,车载老歌经典DJ舞曲孙露挪威的森林,https://vd2.bdstatic.com/mda-kfvsm5czx1m2mg15/sc/mda-kfvsm5czx1m2mg15.mp4
39.72ms,3D投影2,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4
39.79ms,我想有个家,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
39.80ms,夜店伤感DJ舞曲王杰英雄泪 ,https://vd2.bdstatic.com/mda-kg8y4mm4rambwq24/v1-cae/1080p/mda-kg8y4mm4rambwq24.mp4
39.96ms,酒吧慢摇DJ舞曲,https://vd4.bdstatic.com/mda-ncm0qvdrfhujssxg/sc/cae_h264_delogo/1647910096911072273/mda-ncm0qvdrfhujssxg.mp4
40.08ms,你的酒馆对我打了烊陈雪凝,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0//mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
40.18ms,贵州汽车广播,http://satellitepull.cnr.cn/live/wx32gzqcgb/playlist.m3u8
40.18ms,高音质DJ舞曲王莎莎幸福火辣辣,https://vd2.bdstatic.com/mda-kgm10f8u5jayawjs/v1-cae/1080p/mda-kgm10f8u5jayawjs.mp4
40.21ms,高清DJ夜店舞曲胡蜜丹拈花一笑,https://vd2.bdstatic.com/mda-kjpvz81f3fsb0m4v/sc/mda-kjpvz81f3fsb0m4v.mp4
40.56ms,经典车载夜店DJ舞曲龙梅子下辈子做你的女人确实很嗨哦,https://vd3.bdstatic.com/mda-kh7epc4jt3bztukr/sc/mda-kh7epc4jt3bztukr.mp4
40.60ms,夜店伤感DJ舞曲陈瑞瞬间的风,https://vd2.bdstatic.com/mda-kgnsmxnm9pqmmtb5/v1-cae/1080p/mda-kgnsmxnm9pqmmtb5.mp4
40.61ms,伤感DJ串烧为爱流泪,https://vd3.bdstatic.com/mda-nci8jqpzeyqkhdxe/720p/h264_delogo/1647670097763149460/mda-nci8jqpzeyqkhdxe.mp4
40.76ms,雾里看花,http://em.21dtv.com/songs/60047847.mkv
40.77ms,夜店伤感DJ舞曲怎么做怎么过怎么活加劲爆舞蹈背景,https://vd2.bdstatic.com/mda-keufq4z5mh00uxxw/v1-cae/sc/mda-keufq4z5mh00uxxw.mp4
40.78ms,经典车载夜店DJ舞曲赵传爱要怎么说出口,https://vd2.bdstatic.com/mda-kfkrpr4zsrzh8hn6/v1-cae/1080p/mda-kfkrpr4zsrzh8hn6.mp4
40.91ms,X战警：黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
40.96ms,角落之歌,http://em.21dtv.com/songs/60086627.mkv
41.10ms,无法超越的经典夜店DJ舞曲BEYOND不再犹豫,https://vd4.bdstatic.com/mda-kfuk8c6uteg2pb62/v1-cae/1080p/mda-kfuk8c6uteg2pb62.mp4
41.21ms,变形金刚2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
41.30ms,DJ舞曲龙翼刘晓龙多想抱抱你,https://vd2.bdstatic.com/mda-khuy6rfz4a4dabgh/sc/mda-khuy6rfz4a4dabgh.mp4
41.40ms,无损音质DJ舞曲陈雅雯黑街粤语歌曲 ,https://vd3.bdstatic.com/mda-khej3vf3fn5r5urg/sc/mda-khej3vf3fn5r5urg.mp4
41.82ms,高音质夜店DJ舞曲张惠妹我可以抱你吗 ,https://vd2.bdstatic.com/mda-kgbtt61w03d7wf6k/v1-cae/1080p/mda-kgbtt61w03d7wf6k.mp4
41.91ms,屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo//mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
41.97ms,台湾|东森新闻 ETTV News,https://smart.pendy.dpdns.org/Smart.php?id=ettvnews
41.99ms,Supreme Master TV (720p),https://lbs-us1.suprememastertv.com/720p.m3u8
42.02ms,維護時間：2025-8-9 #佛系維護...,https://epg-1.iill.top/v/301.mp4
42.20ms,DJ南宫嘉骏彭清回忆总想哭 让人心醉,https://vd4.bdstatic.com/mda-kf7xzpzifwkhap2g/v1-cae/1080p/mda-kf7xzpzifwkhap2g.mp4
42.39ms,新唐人加东台,https://live.ntdtv.com/mllive860/playlist.m3u8
42.79ms,网红热歌车载DJ舞曲王大毛去年夏天 真是很火,https://vd2.bdstatic.com/mda-kf1rjar4u2hwcar5/sc/mda-kf1rjar4u2hwcar5.mp4
43.10ms,变形金刚UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
43.14ms,火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
44.13ms,民视新闻,http://live4play.uk/livehttpplay?channel_id=20097
